덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
002102.SZ,ST박르,20210609,19.0683,19.0683,19.8973,18.884,19.3446,14363514,30391181,0.2764,1.4493,2.1159,0.7312,4125441081.3,,5531056209,1964495753,0,2633836290,58.2534,1.6406,0.4307,-33.8733,
002102.SZ,ST박르,20210610,19.3446,19.3446,19.5288,19.0683,19.1604,11502064,24015020,-0.1842,-0.9524,2.0879,0.5855,4086151166.24,,5478379483.2,1964495753,0,2633836290,57.6986,1.6249,0.4266,-33.5507,
002102.SZ,ST박르,20210611,19.1604,19.2525,19.7131,18.9761,19.621,13330563,28038999,0.4606,2.4038,2.1034,0.6786,4184375953.89,,5610071297.7,1964495753,0,2633836290,59.0856,1.664,0.4369,-34.3572,
002102.SZ,ST박르,20210615,19.621,19.621,19.9894,19.621,19.7131,11523500,24773723,0.0921,0.4695,2.1498,0.5866,4204020911.42,,5636409660.6,1964495753,0,2633836290,59.363,1.6718,0.4389,-34.5185,
002102.SZ,ST박르,20210616,19.7131,19.7131,19.8973,19.5288,19.621,7335100,15691524,-0.0921,-0.4673,2.1392,0.3734,4184375953.89,,5610071297.7,1964495753,0,2633836290,59.0856,1.664,0.4369,-34.3572,
002102.SZ,ST박르,20210617,19.621,19.621,19.621,19.3446,19.3446,8911200,18848158,-0.2764,-1.4085,2.1151,0.4536,4125441081.3,,5531056209,1964495753,0,2633836290,58.2534,1.6406,0.4307,-33.8733,
002102.SZ,ST박르,20210618,19.3446,19.4367,19.7131,19.1604,19.5288,9266600,19604055,0.1842,0.9524,2.1156,0.4717,4164730996.36,,5583732934.8,1964495753,0,2633836290,58.8082,1.6562,0.4348,-34.1959,
002102.SZ,ST박르,20210621,19.5288,19.5288,19.9894,19.5288,19.8052,9417103,20245802,0.2764,1.4151,2.1499,0.4794,4223665868.95,,5662748023.5,1964495753,0,2633836290,59.6404,1.6796,0.441,-34.6798,
002102.SZ,ST박르,20210622,19.8052,19.8973,19.9894,19.7131,19.8973,6502600,13991933,0.0921,0.4651,2.1517,0.331,4243310826.48,,5689086386.4,1964495753,0,2633836290,59.9177,1.6874,0.443,-34.8411,
002102.SZ,ST박르,20210623,19.8973,19.8973,19.8973,19.5288,19.621,9492100,20288529,-0.2764,-1.3889,2.1374,0.4832,4184375953.89,,5610071297.7,1964495753,0,2633836290,59.0856,1.664,0.4369,-34.3572,
002102.SZ,ST박르,20210624,19.621,19.621,19.7131,19.4367,19.5288,10407426,22116634,-0.0921,-0.4695,2.1251,0.5298,4164730996.36,,5583732934.8,1964495753,0,2633836290,58.8082,1.6562,0.4348,-34.1959,
002102.SZ,ST박르,20210625,19.5288,19.621,19.8052,19.5288,19.7131,12429600,26476614,0.1842,0.9434,2.1301,0.6327,4204020911.42,,5636409660.6,1964495753,0,2633836290,59.363,1.6718,0.4389,-34.5185,
002102.SZ,ST박르,20210628,19.7131,19.7131,19.8052,19.4367,19.5288,12123000,25795618,-0.1842,-0.9346,2.1278,0.6171,4164730996.36,,5583732934.8,1964495753,0,2633836290,58.8082,1.6562,0.4348,-34.1959,
002102.SZ,ST박르,20210629,19.5288,19.4367,19.621,19.0683,19.0683,13628600,28555451,-0.4606,-2.3585,2.0953,0.6937,4066506208.71,,5452041120.3,1964495753,0,2633836290,57.4212,1.6171,0.4246,-33.3894,
002102.SZ,ST박르,20210630,19.0683,19.0683,19.2525,19.0683,19.1604,8084200,16810351,0.0921,0.4831,2.0794,0.41,4101328221.12,,5478379483.2,1971792414,0,2633836290,57.6986,1.6249,0.4266,-33.5507,
002102.SZ,ST박르,20210701,19.1604,19.0683,19.7131,19.0683,19.621,12859460,27298258,0.4606,2.4038,2.1228,0.6522,4199917841.82,,5610071297.7,1971792414,0,2633836290,59.0856,1.664,0.4369,-34.3572,
002102.SZ,ST박르,20210702,19.621,19.621,20.6343,19.5288,20.5421,22231409,48640334,0.9212,4.6948,2.1879,1.1275,4397097083.22,,5873454926.7,1971792414,0,2633836290,61.8595,1.7421,0.4574,-35.9702,
002102.SZ,ST박르,20210705,20.5421,20.5421,21.5554,20.45,21.4633,29717472,68649697,0.9212,4.4843,2.3101,1.5071,4594276324.62,,6136838555.7,1971792414,0,2633836290,64.6335,1.8202,0.4779,-37.5832,
002102.SZ,ST박르,20210706,21.4633,21.5554,21.9239,21.0027,21.4633,21480315,49800736,0,0,2.3184,1.0894,4594276324.62,,6136838555.7,1971792414,0,2633836290,64.6335,1.8202,0.4779,-37.5832,
002102.SZ,ST박르,20210707,21.4633,21.2791,21.8318,21.187,21.3712,17349300,40503341,-0.0921,-0.4292,2.3346,0.8799,4574558400.48,,6110500192.8,1971792414,0,2633836290,64.3561,1.8124,0.4758,-37.4219,
002102.SZ,ST박르,20210708,21.3712,21.3712,21.6475,21.187,21.3712,13398000,31125066,0,0,2.3231,0.6795,4574558400.48,,6110500192.8,1971792414,0,2633836290,64.3561,1.8124,0.4758,-37.4219,
002102.SZ,ST박르,20210709,21.3712,21.2791,21.5554,20.8185,21.5554,15577447,36017725,0.1842,0.8621,2.3122,0.79,4613994248.76,,6163176918.6,1971792414,0,2633836290,64.9109,1.828,0.4799,-37.7445,
002102.SZ,ST박르,20210712,21.5554,21.5554,22.6608,21.5554,22.6608,27910030,67925324,1.1054,5.1282,2.4337,1.4155,4850609338.44,,6479237273.4,1971792414,0,2633836290,68.2397,1.9218,0.5045,-39.6801,
002102.SZ,ST박르,20210713,22.6608,23.0293,23.7662,22.5687,23.7662,47645233,121952601,1.1054,4.878,2.5596,2.4163,5087224428.12,,6795297628.2,1971792414,0,2633836290,71.5684,2.0155,0.5292,-41.6158,
002102.SZ,ST박르,20210714,23.7662,24.1347,24.1347,23.1214,23.1214,40668100,104030289,-0.6448,-2.7132,2.558,2.0625,4949198959.14,,6610929087.9,1971792414,0,2633836290,69.6266,1.9609,0.5148,-40.4866,
002102.SZ,ST박르,20210715,23.1214,22.9372,24.3189,22.6608,24.3189,30930438,80879029,1.1975,5.1793,2.6149,1.5686,5205531972.96,,6953327805.6,1971792414,0,2633836290,73.2328,2.0624,0.5415,-42.5836,
002102.SZ,ST박르,20210716,24.3189,24.5032,25.3322,23.8584,24.0426,53511009,143569135,-0.2764,-1.1364,2.683,2.7138,5146378200.54,,6874312716.9,1971792414,0,2633836290,72.4006,2.039,0.5353,-42.0997,
002102.SZ,ST박르,20210719,24.0426,23.7662,25.2401,23.582,25.2401,26166608,70910362,1.1975,4.9808,2.71,1.327,5402711214.36,,7216711434.6,1971792414,0,2633836290,76.0068,2.1405,0.562,-44.1966,
002102.SZ,ST박르,20210720,25.2401,25.7928,26.5298,25.7928,26.5298,27063515,77472730,1.2896,5.1095,2.8626,1.3725,5678762152.32,,7585448515.2,1971792414,0,2633836290,79.8903,2.2499,0.5907,-46.4548,
002102.SZ,ST박르,20210721,26.5298,27.7273,27.8194,25.977,27.4509,73233197,214603220,0.9212,3.4722,2.9304,3.714,5875941393.72,,7848832144.2,1971792414,0,2633836290,82.6643,2.328,0.6112,-48.0678,
002102.SZ,ST박르,20210722,27.4509,27.7273,28.8327,27.1746,28.8327,65696988,201867639,1.3818,5.0336,3.0727,3.3318,6171710255.82,,8243907587.7,1971792414,0,2633836290,86.8252,2.4452,0.642,-50.4873,
002102.SZ,ST박르,20210723,28.8327,28.4642,30.3066,28.4642,29.846,74660864,240772042,1.0133,3.5144,3.2249,3.7864,6388607421.36,,8533629579.6,1971792414,0,2633836290,89.8766,2.5311,0.6645,-52.2616,
002102.SZ,ST박르,20210726,29.846,29.7539,30.5829,29.2011,29.6617,55747903,180324097,-0.1842,-0.6173,3.2346,2.8273,6349171573.08,,8480952853.8,1971792414,0,2633836290,89.3218,2.5155,0.6604,-51.939,
002102.SZ,ST박르,20210727,29.6617,30.0302,30.2144,28.1879,28.1879,39440004,123454945,-1.4739,-4.9689,3.1302,2.0002,6033684786.84,,8059539047.4,1971792414,0,2633836290,84.8835,2.3905,0.6276,-49.3582,
002102.SZ,ST박르,20210728,28.1879,26.8061,26.8061,26.8061,26.8061,14041700,40861347,-1.3818,-4.902,2.91,0.7121,5737915924.74,,7664463603.9,1971792414,0,2633836290,80.7225,2.2733,0.5968,-46.9387,
002102.SZ,ST박르,20210729,26.8061,25.4243,27.543,25.4243,25.4243,73321640,207562322,-1.3818,-5.1546,2.8308,3.7185,5442147062.64,,7269388160.4,1971792414,0,2633836290,76.5616,2.1562,0.5661,-44.5192,
002102.SZ,ST박르,20210730,25.4243,24.4111,25.3322,24.4111,25.148,42775340,115172472,-0.2764,-1.087,2.6925,2.1694,5382993290.22,,7190373071.7,1971792414,0,2633836290,75.7294,2.1327,0.5599,-44.0353,
002102.SZ,ST박르,20210802,25.148,25.2401,25.5165,23.8584,24.0426,53206458,140001748,-1.1054,-4.3956,2.6313,2.6984,5146378200.54,,6874312716.9,1971792414,0,2633836290,72.4006,2.039,0.5353,-42.0997,
002102.SZ,ST박르,20210803,24.0426,23.7662,25.2401,23.2135,23.8584,73266706,195777324,-0.1842,-0.7663,2.6721,3.7157,5106942352.26,,6821635991.1,1971792414,0,2633836290,71.8458,2.0234,0.5312,-41.7771,
002102.SZ,ST박르,20210804,23.8584,23.3056,24.9638,23.2135,24.4111,41736706,109402825,0.5527,2.3166,2.6213,2.1167,5225249897.1,,6979666168.5,1971792414,0,2633836290,73.5102,2.0702,0.5435,-42.7449,
002102.SZ,ST박르,20210805,24.4111,24.5032,25.6086,24.5032,25.6086,42787536,117818106,1.1975,4.9057,2.7536,2.17,5481582910.92,,7322064886.2,1971792414,0,2633836290,77.1164,2.1718,0.5702,-44.8418,
002102.SZ,ST박르,20210806,25.6086,25.7928,26.8982,25.7928,26.8982,37068575,106958711,1.2896,5.036,2.8854,1.8799,5757633848.88,,7690801966.8,1971792414,0,2633836290,80.9999,2.2812,0.5989,-47.1,
002102.SZ,ST박르,20210809,26.8982,27.2667,28.28,27.2667,28.28,42596803,129955352,1.3818,5.137,3.0508,2.1603,6053402710.98,,8085877410.3,1971792414,0,2633836290,85.1609,2.3983,0.6297,-49.5195,
002102.SZ,ST박르,20210810,28.28,28.7406,29.4775,26.8982,26.8982,72860600,222418555,-1.3818,-4.886,3.0527,3.6951,5757633848.88,,7690801966.8,1971792414,0,2633836290,80.9999,2.2812,0.5989,-47.1,
002102.SZ,ST박르,20210811,26.8982,26.5298,28.28,26.5298,28.28,43481274,131565088,1.3818,5.137,3.0258,2.2052,6053402710.98,,8085877410.3,1971792414,0,2633836290,85.1609,2.3983,0.6297,-49.5195,
002102.SZ,ST박르,20210812,28.28,29.3854,29.6617,28.28,29.0169,73112260,232259296,0.7369,2.6059,3.1767,3.7079,6211146104.1,,8296584313.5,1971792414,0,2633836290,87.38,2.4608,0.6461,-50.8099,
002102.SZ,ST박르,20210813,29.0169,28.7406,30.2144,28.7406,29.5696,52717000,169201554,0.5527,1.9048,3.2096,2.6736,6329453648.94,,8454614490.9,1971792414,0,2633836290,89.0444,2.5077,0.6584,-51.7777,
002102.SZ,ST박르,20210816,29.5696,29.5696,30.675,29.2011,29.3854,45516396,147434195,-0.1842,-0.6231,3.2391,2.3084,6290017800.66,,8401937765.1,1971792414,0,2633836290,88.4896,2.4921,0.6543,-51.4551,
002102.SZ,ST박르,20210817,29.3854,29.3854,30.2144,27.9115,28.0957,50882333,160254242,-1.2896,-4.3887,3.1495,2.5805,6013966862.7,,8033200684.5,1971792414,0,2633836290,84.6061,2.3827,0.6256,-49.1969,
002102.SZ,ST박르,20210818,28.0957,28.0957,29.3854,28.0957,29.2011,36519200,114155541,1.1054,3.9344,3.1259,1.8521,6250581952.38,,8349261039.3,1971792414,0,2633836290,87.9348,2.4765,0.6502,-51.1325,
002102.SZ,ST박르,20210819,29.2011,29.4775,29.7539,28.5563,29.4775,30789903,97556253,0.2764,0.9464,3.1684,1.5615,6309735724.8,,8428276128,1971792414,0,2633836290,88.767,2.4999,0.6563,-51.6164,
002102.SZ,ST박르,20210820,29.4775,29.5696,30.0302,29.2011,29.6617,29857419,95976215,0.1842,0.625,3.2145,1.5142,6349171573.08,,8480952853.8,1971792414,0,2633836290,89.3218,2.5155,0.6604,-51.939,
002102.SZ,ST박르,20210823,29.6617,29.846,29.9381,28.28,29.2933,43298336,136286287,-0.3685,-1.2422,3.1476,2.1959,6270299876.52,,8375599402.2,1971792414,0,2633836290,88.2122,2.4843,0.6522,-51.2938,
002102.SZ,ST박르,20210824,29.2933,28.7406,29.109,28.1879,28.8327,28567403,89009677,-0.4606,-1.5723,3.1158,1.4488,6171710255.82,,8243907587.7,1971792414,0,2633836290,155.1712,2.4236,0.642,-50.4873,
002102.SZ,ST박르,20210825,28.8327,28.9248,29.2011,28.6484,28.8327,16220700,50998824,0,0,3.1441,0.8226,6171710255.82,,8243907587.7,1971792414,0,2633836290,155.1712,2.4236,0.642,-50.4873,
002102.SZ,ST박르,20210826,28.8327,28.8327,28.9248,27.8194,28.3721,28735693,88238202,-0.4606,-1.5974,3.0707,1.4573,6073120635.12,,8112215773.2,1971792414,0,2633836290,152.6925,2.3849,0.6317,-49.6808,
002102.SZ,ST박르,20210827,28.3721,28.1879,28.8327,28.0957,28.6484,18086300,56028846,0.2764,0.974,3.0979,0.9173,6132274407.54,,8191230861.9,1971792414,0,2633836290,154.1797,2.4081,0.6379,-50.1647,
002102.SZ,ST박르,20210830,28.6484,28.6484,28.6484,28.0957,28.1879,19753445,60611250,-0.4606,-1.6077,3.0684,1.0018,6033684786.84,,8059539047.4,1971792414,0,2633836290,151.701,2.3694,0.6276,-49.3582,
002102.SZ,ST박르,20210831,28.1879,28.5563,28.5563,26.8061,26.8982,35762456,106655390,-1.2896,-4.5752,2.9823,1.8137,5757633848.88,,7690801966.8,1971792414,0,2633836290,144.7604,2.261,0.5989,-47.1,
002102.SZ,ST박르,20210901,26.8982,26.8061,28.28,26.0692,27.9115,28880856,84709880,1.0133,3.7671,2.9331,1.4647,5974531014.42,,7980523958.7,1971792414,0,2633836290,150.2137,2.3462,0.6215,-48.8743,
002102.SZ,ST박르,20210902,27.9115,27.9115,28.3721,27.543,28.0957,13115036,39959831,0.1842,0.6601,3.0469,0.6651,6013966862.7,,8033200684.5,1971792414,0,2633836290,151.2052,2.3617,0.6256,-49.1969,
002102.SZ,ST박르,20210903,28.0957,28.28,28.7406,28.0957,28.3721,14740246,45507080,0.2764,0.9836,3.0873,0.7476,6073120635.12,,8112215773.2,1971792414,0,2633836290,152.6925,2.3849,0.6317,-49.6808,
002102.SZ,ST박르,20210906,28.3721,28.5563,28.8327,28.3721,28.5563,15154276,46962837,0.1842,0.6494,3.099,0.7686,6112556483.4,,8164892499,1971792414,0,2633836290,153.684,2.4004,0.6358,-50.0034,
002102.SZ,ST박르,20210907,28.5563,29.0169,29.0169,28.5563,28.6484,18105000,56446113,0.0921,0.3226,3.1177,0.9182,6132274407.54,,8191230861.9,1971792414,0,2633836290,154.1797,2.4081,0.6379,-50.1647,
002102.SZ,ST박르,20210908,28.6484,28.9248,28.9248,28.28,28.4642,15220300,47142138,-0.1842,-0.6431,3.0973,0.7719,6092838559.26,,8138554136.1,1971792414,0,2633836290,153.1882,2.3926,0.6338,-49.8421,
002102.SZ,ST박르,20210909,28.4642,28.3721,28.8327,28.1879,28.3721,11910304,36833958,-0.0921,-0.3236,3.0926,0.604,6073120635.12,,8112215773.2,1971792414,0,2633836290,152.6925,2.3849,0.6317,-49.6808,
002102.SZ,ST박르,20210910,28.3721,28.3721,28.8327,27.9115,28.6484,17725793,54390275,0.2764,0.974,3.0684,0.899,6132274407.54,,8191230861.9,1971792414,0,2633836290,154.1797,2.4081,0.6379,-50.1647,
002102.SZ,ST박르,20210913,28.6484,28.8327,29.0169,28.4642,28.5563,17339800,53956013,-0.0921,-0.3215,3.1117,0.8794,6112556483.4,,8164892499,1971792414,0,2633836290,153.684,2.4004,0.6358,-50.0034,
002102.SZ,ST박르,20210914,28.5563,28.7406,28.7406,28.0957,28.28,14291700,43945091,-0.2764,-0.9677,3.0749,0.7248,6053402710.98,,8085877410.3,1971792414,0,2633836290,152.1967,2.3771,0.6297,-49.5195,
002102.SZ,ST박르,20210915,28.28,28.4642,28.4642,27.7273,28.1879,12173619,37065759,-0.0921,-0.3257,3.0448,0.6174,6033684786.84,,8059539047.4,1971792414,0,2633836290,151.701,2.3694,0.6276,-49.3582,
002102.SZ,ST박르,20210916,28.1879,28.0957,28.1879,27.7273,27.8194,10412113,31583061,-0.3685,-1.3072,3.0333,0.5281,5954813090.28,,7954185595.8,1971792414,0,2633836290,149.7179,2.3384,0.6194,-48.713,
002102.SZ,ST박르,20210917,27.8194,27.8194,28.5563,27.4509,28.1879,13573909,40946726,0.3685,1.3245,3.0166,0.6884,6033684786.84,,8059539047.4,1971792414,0,2633836290,151.701,2.3694,0.6276,-49.3582,
002102.SZ,ST박르,20210922,28.1879,27.8194,28.9248,27.7273,28.5563,12224163,37891118,0.3685,1.3072,3.0997,0.62,6112556483.4,,8164892499,1971792414,0,2633836290,153.684,2.4004,0.6358,-50.0034,
002102.SZ,ST박르,20210923,28.5563,28.6484,28.7406,28.1879,28.4642,8498305,26251297,-0.0921,-0.3226,3.089,0.431,6092838559.26,,8138554136.1,1971792414,0,2633836290,153.1882,2.3926,0.6338,-49.8421,
002102.SZ,ST박르,20210924,28.4642,28.5563,28.5563,28.28,28.28,7263430,22360225,-0.1842,-0.6472,3.0785,0.3684,6053402710.98,,8085877410.3,1971792414,0,2633836290,152.1967,2.3771,0.6297,-49.5195,
002102.SZ,ST박르,20210927,28.28,28.28,28.6484,28.0036,28.6484,16124800,49689292,0.3685,1.3029,3.0815,0.8178,6132274407.54,,8191230861.9,1971792414,0,2633836290,154.1797,2.4081,0.6379,-50.1647,
002102.SZ,ST박르,20210928,28.6484,28.6484,29.5696,28.4642,29.2933,28551444,90152509,0.6448,2.2508,3.1575,1.448,6270299876.52,,8375599402.2,1971792414,0,2633836290,157.65,2.4623,0.6522,-51.2938,
002102.SZ,ST박르,20210929,29.2933,29.4775,29.7539,28.8327,29.0169,19554206,61901845,-0.2764,-0.9434,3.1657,0.9917,6211146104.1,,8296584313.5,1971792414,0,2633836290,156.1628,2.4391,0.6461,-50.8099,
002102.SZ,ST박르,20210930,29.0169,29.3854,29.846,29.109,29.4775,19265718,61608644,0.4606,1.5873,3.1978,0.9771,6309735724.8,,8428276128,1971792414,0,2633836290,158.6415,2.4778,0.6563,-51.6164,
002102.SZ,ST박르,20211008,29.4775,29.7539,30.9514,29.3854,30.9514,36616411,120232816,1.4739,5,3.2836,1.857,6625222511.04,,8849689934.4,1971792414,0,2633836290,166.5736,2.6017,0.6891,-54.1973,
002102.SZ,ST박르,20211011,30.9514,32.5174,32.5174,31.3198,32.5174,41801210,146906280,1.566,5.0595,3.5144,2.12,6960427221.42,,9297442103.7,1971792414,0,2633836290,175.0014,2.7333,0.724,-56.9394,
002102.SZ,ST박르,20211012,32.5174,33.0701,33.4385,31.8725,32.4253,38937100,138035269,-0.0921,-0.2833,3.5451,1.9747,6940709297.28,,9271103740.8,1971792414,0,2633836290,174.5057,2.7256,0.722,-56.7781,
002102.SZ,ST박르,20211013,32.4253,32.241,33.0701,31.6883,32.0568,26745703,93752026,-0.3685,-1.1364,3.5053,1.3564,6861837600.72,,9165750289.2,1971792414,0,2633836290,172.5227,2.6946,0.7138,-56.1329,
002102.SZ,ST박르,20211014,32.0568,31.3198,31.7804,30.4908,30.7671,26919600,90837410,-1.2896,-4.023,3.3744,1.3652,6585786662.76,,8797013208.6,1971792414,0,2633836290,165.5821,2.5862,0.685,-53.8747,
002102.SZ,ST박르,20211015,30.7671,30.8593,31.3198,30.5829,30.675,20067500,67198803,-0.0921,-0.2994,3.3486,1.0177,6566068738.62,,8770674845.7,1971792414,0,2633836290,165.0863,2.5785,0.683,-53.7134,
002102.SZ,ST박르,20211018,30.675,30.5829,31.5041,30.1223,31.5041,26054974,86533614,0.8291,2.7027,3.3212,1.3214,6743530055.88,,9007720111.8,1971792414,0,2633836290,169.5481,2.6482,0.7014,-55.1651,
002102.SZ,ST박르,20211019,31.5041,31.5962,31.7804,30.675,30.7671,23260358,78396048,-0.7369,-2.3392,3.3704,1.1797,6585786662.76,,8797013208.6,1971792414,0,2633836290,165.5821,2.5862,0.685,-53.8747,
002102.SZ,ST박르,20211020,30.7671,29.4775,31.1356,29.4775,31.0435,20998600,69309319,0.2764,0.8982,3.3007,1.0649,6644940435.18,,8876028297.3,1971792414,0,2633836290,167.0694,2.6094,0.6912,-54.3586,
002102.SZ,ST박르,20211021,31.0435,30.9514,31.1356,30.5829,30.675,19811300,66225206,-0.3685,-1.1869,3.3428,1.0047,6566068738.62,,8770674845.7,1971792414,0,2633836290,165.0863,2.5785,0.683,-53.7134,
002102.SZ,ST박르,20211022,30.675,30.675,32.241,30.5829,31.9647,21075503,71749643,1.2896,4.2042,3.4044,1.0688,6842119676.58,,9139411926.3,1971792414,0,2633836290,172.0269,2.6869,0.7117,-55.9716,
002102.SZ,ST박르,20211025,31.9647,32.1489,32.8858,31.7804,32.7016,23231103,81832123,0.7369,2.3055,3.5225,1.1782,6999863069.7,,9350118829.5,1971792414,0,2633836290,175.9929,2.7488,0.7281,-57.262,
002102.SZ,ST박르,20211026,32.7016,32.8858,33.9912,32.7937,33.6228,27945364,102077440,0.9212,2.8169,3.6528,1.4173,7197042311.1,,9613502458.5,1971792414,0,2633836290,180.9505,2.8262,0.7486,-58.875,
002102.SZ,ST박르,20211027,33.6228,33.807,34.8203,33.1622,34.6361,25329367,93592223,1.0133,3.0137,3.695,1.2846,7413939476.64,,9903224450.4,1971792414,0,2633836290,92.0801,2.7611,0.7712,-60.6493,
002102.SZ,ST박르,20211028,34.6361,34.5439,35.373,33.7149,34.7282,25333726,94960172,0.0921,0.266,3.7484,1.2848,7433657400.78,,9929562813.3,1971792414,0,2633836290,92.325,2.7684,0.7732,-60.8106,
002102.SZ,ST박르,20211029,34.7282,35.6494,36.4784,35.1888,36.4784,39146051,153440640,1.7502,5.0398,3.9197,1.9853,7808297959.44,,10429991708.4,1971792414,0,2633836290,96.978,2.9079,0.8122,-63.8753,
002102.SZ,ST박르,20211101,36.4784,35.7415,36.2021,35.0966,35.4651,28424704,110031996,-1.0133,-2.7778,3.871,1.4416,7591400793.9,,10140269716.5,1971792414,0,2633836290,94.2842,2.8271,0.7896,-62.101,
002102.SZ,ST박르,20211102,35.4651,35.6494,36.1099,35.1888,35.2809,18768600,72516859,-0.1842,-0.5195,3.8637,0.9519,7551964945.62,,10087592990.7,1971792414,0,2633836290,93.7944,2.8125,0.7855,-61.7784,
002102.SZ,ST박르,20211103,35.2809,35.0045,35.8336,34.1755,35.6494,16752500,63741184,0.3685,1.0444,3.8049,0.8496,7630836642.18,,10192946442.3,1971792414,0,2633836290,94.774,2.8418,0.7937,-62.4236,
002102.SZ,ST박르,20211104,35.6494,35.4651,36.2942,35.373,35.8336,10281300,40093165,0.1842,0.5168,3.8996,0.5214,7670272490.46,,10245623168.1,1971792414,0,2633836290,95.2638,2.8565,0.7978,-62.7462,
002102.SZ,ST박르,20211105,35.8336,35.5572,36.1099,34.1755,35.0045,28223630,107304458,-0.8291,-2.3136,3.8019,1.4314,7492811173.2,,10008577902,1971792414,0,2633836290,93.0597,2.7904,0.7794,-61.2945,
002102.SZ,ST박르,20211108,35.0045,35.0045,36.1099,34.5439,35.7415,16888812,65360022,0.7369,2.1053,3.87,0.8565,7650554566.32,,10219284805.2,1971792414,0,2633836290,95.0189,2.8492,0.7958,-62.5849,
002102.SZ,ST박르,20211109,35.7415,35.7415,37.3996,35.4651,36.7548,31777544,126446275,1.0133,2.8351,3.9791,1.6116,7867451731.86,,10509006797.1,1971792414,0,2633836290,97.7127,2.9299,0.8184,-64.3593,
002102.SZ,ST박르,20211110,36.7548,36.7548,37.5838,36.6626,36.939,20868000,83981089,0.1842,0.5013,4.0244,1.0583,7906887580.14,,10561683522.9,1971792414,0,2633836290,98.2025,2.9446,0.8225,-64.6819,
002102.SZ,ST박르,20211111,36.939,37.1232,37.1232,36.2942,36.5705,15072500,59813305,-0.3685,-0.9975,3.9684,0.7644,7828015883.58,,10456330071.3,1971792414,0,2633836290,97.2229,2.9153,0.8142,-64.0366,
002102.SZ,ST박르,20211112,36.5705,36.5705,36.939,36.2942,36.5705,7815303,31040787,0,0,3.9718,0.3964,7828015883.58,,10456330071.3,1971792414,0,2633836290,97.2229,2.9153,0.8142,-64.0366,
002102.SZ,ST박르,20211115,36.5705,36.5705,36.7548,35.4651,35.4651,14940300,57973329,-1.1054,-3.0227,3.8803,0.7577,7591400793.9,,10140269716.5,1971792414,0,2633836290,94.2842,2.8271,0.7896,-62.101,
002102.SZ,ST박르,20211116,35.4651,35.7415,36.0178,35.373,35.6494,9063506,35088611,0.1842,0.5195,3.8714,0.4597,7630836642.18,,10192946442.3,1971792414,0,2633836290,94.774,2.8418,0.7937,-62.4236,
002102.SZ,ST박르,20211117,35.6494,35.7415,36.2021,35.4651,36.0178,7207100,27993091,0.3685,1.0336,3.8841,0.3655,7709708338.74,,10298299893.9,1971792414,0,2633836290,95.7535,2.8712,0.8019,-63.0688,
002102.SZ,ST박르,20211118,36.0178,35.9257,35.9257,34.3597,34.5439,22952600,87465928,-1.4739,-4.0921,3.8107,1.164,7394221552.5,,9876886087.5,1971792414,0,2633836290,91.8352,2.7537,0.7691,-60.488,
002102.SZ,ST박르,20211119,34.5439,34.4518,34.7282,34.2676,34.5439,10681000,39940242,0,0,3.7394,0.5417,7394221552.5,,9876886087.5,1971792414,0,2633836290,91.8352,2.7537,0.7691,-60.488,
002102.SZ,ST박르,20211122,34.5439,34.6361,34.9124,34.2676,34.4518,11317800,42340704,-0.0921,-0.2667,3.7411,0.574,7374503628.36,,9850547724.6,1971792414,0,2633836290,91.5903,2.7464,0.7671,-60.3267,
002102.SZ,ST박르,20211123,34.4518,34.5439,34.5439,33.2543,33.2543,17023863,62703121,-1.1975,-3.4759,3.6832,0.8634,7118170614.54,,9508149006.9,1971792414,0,2633836290,88.4067,2.6509,0.7404,-58.2298,
